 60.1431 15.9333  253   0.50  -1.80  35.00  -396.0 -3832.0
 60.1431 15.9333  254   0.50  -1.80  35.00  -401.0 -3839.0
 60.1431 15.9333  255   0.50  -1.80  35.00  -396.0 -3832.0
 60.1431 15.9333  256   0.50  -1.80  35.00  -397.0 -3835.0
 60.1431 15.9333  257   0.50  -1.80  35.00  -401.0 -3830.0
 60.1431 15.9333  258   0.50  -1.80  35.00  -395.0 -3834.0
 60.1431 15.9333  259   0.50  -1.80  35.00  -397.0 -3827.0
 60.1431 15.9333  260   0.50  -1.80  35.00  -395.0 -3827.0
 60.1431 15.9333  261   0.50  -1.80  35.00  -399.0 -3833.0
 60.1431 15.9333  262   0.50  -1.80  35.00  -401.0 -3831.0
 60.1431 15.9333  263   0.50  -1.80  35.00  -395.0 -3826.0
 60.1431 15.9333  264   0.50  -1.80  35.00  -395.0 -3828.0
 60.1431 15.9333  265   0.50  -1.80  35.00  -403.0 -3832.0
 60.1432 15.9333  266   0.50  -1.80  35.00  -397.0 -3827.0
 60.1432 15.9333  267   0.50  -1.80  35.00  -405.0 -3831.0
 60.1431 15.9333  268   0.50  -1.80  35.00  -402.0 -3830.0
 60.1431 15.9333  269   0.50  -1.80  35.00  -392.0 -3827.0
 60.1431 15.9333  270   0.50  -1.80  35.00  -398.0 -3837.0
 60.1431 15.9333  271   0.50  -1.80  35.00  -396.0 -3836.0
 60.1431 15.9333  272   0.50  -1.80  35.00  -396.0 -3832.0
 60.1431 15.9333  273   0.50  -1.80  35.00  -392.0 -3827.0
 60.1431 15.9333  274   0.50  -1.80  35.00  -393.0 -3835.0
 60.1431 15.9333  275   0.50  -1.80  35.00  -397.0 -3830.0
 60.1431 15.9333  276   0.50  -1.80  35.00  -405.0 -3834.0
 60.1431 15.9333  277   0.50  -1.80  35.00  -403.0 -3825.0
 60.1431 15.9333  278   0.50  -1.80  35.00  -406.0 -3829.0
 60.1431 15.9333  279   0.50  -1.80  35.00  -395.0 -3830.0
 60.1431 15.9333  280   0.50  -1.80  35.00  -393.0 -3831.0
 60.1431 15.9333  281   0.50  -1.80  35.00  -396.0 -3842.0
 60.1432 15.9333  282   0.50  -1.80  35.00  -396.0 -3831.0
 60.1432 15.9333  283   0.50  -1.80  35.00  -403.0 -3830.0
 60.1431 15.9333  284   0.50  -1.80  35.00  -406.0 -3835.0
 60.1431 15.9333  285   0.50  -1.80  35.00  -393.0 -3827.0
 60.1431 15.9333  286   0.50  -1.80  35.00  -395.0 -3831.0
 60.1431 15.9333  287   0.50  -1.80  35.00  -398.0 -3835.0
 60.1431 15.9333  288   0.50  -1.80  35.00  -395.0 -3837.0
 60.1431 15.9333  289   0.50  -1.80  35.00  -403.0 -3832.0
 60.1431 15.9333  290   0.50  -1.80  35.00  -395.0 -3836.0
 60.1431 15.9333  291   0.50  -1.80  35.00  -401.0 -2894.0
 60.1431 15.9333  292   0.50  -1.80  35.00  -394.0 -2885.0
 60.1431 15.9333  293   0.50  -1.80  35.00  -395.0 -2891.0
 60.1432 15.9333  294   0.50  -1.80  35.00  -401.0 -2891.0
 60.1431 15.9333  295   0.50  -1.80  35.00  -396.0 -2886.0
 60.1431 15.9333  296   0.50  -1.80  35.00  -395.0 -2893.0
 60.1431 15.9333  297   0.50  -1.80  35.00  -398.0 -2891.0
 60.1431 15.9333  298   0.50  -1.80  35.00  -398.0 -2891.0
 60.1431 15.9333  299   0.50  -1.80  35.00  -401.0 -2897.0
 60.1431 15.9333  300   0.50  -1.80  35.00  -387.0 -2899.0
 60.1431 15.9333  301   0.50  -1.80  35.00  -399.0 -2892.0
 60.1431 15.9333  302   0.50  -1.80  35.00  -408.0 -2893.0
 60.1431 15.9333  303   0.50  -1.80  35.00  -390.0 -2891.0
 60.1432 15.9333  304   0.50  -1.80  35.00  -398.0 -2890.0
 60.1432 15.9333  305   0.50  -1.80  35.00  -393.0 -2890.0
 60.1431 15.9333  306   0.50  -1.80  35.00  -401.0 -2886.0
 60.1431 15.9333  307   0.50  -1.80  35.00  -403.0 -2887.0
 60.1431 15.9333  308   0.50  -1.80  35.00  -401.0 -2887.0
 60.1431 15.9333  309   0.50  -1.80  35.00  -397.0 -2897.0
 60.1432 15.9333  310   0.50  -1.80  35.00  -401.0 -2889.0
 60.1431 15.9333  311   0.50  -1.80  35.00  -390.0 -2893.0
 60.1431 15.9333  312   0.50  -1.80  35.00  -402.0 -2895.0
 60.1431 15.9333  313   0.50  -1.80  35.00  -403.0 -2892.0
 60.1432 15.9333  314   0.50  -1.80  35.00  -398.0 -2887.0
 60.1432 15.9333  315   0.50  -1.80  35.00  -402.0 -2887.0
 60.1431 15.9333  316   0.50  -1.80  35.00  -397.0 -2889.0
 60.1431 15.9333  317   0.50  -1.80  35.00  -402.0 -2888.0
 60.1432 15.9333  318   0.50  -1.80  35.00  -397.0 -2893.0
 60.1432 15.9333  319   0.50  -1.80  35.00  -403.0 -2897.0
 60.1431 15.9333  320   0.50  -1.80  35.00  -402.0 -2889.0
 60.1431 15.9333  321   0.50  -1.80  35.00  -401.0 -2895.0
 60.1431 15.9333  322   0.50  -1.80  35.00  -401.0 -2892.0
 60.1431 15.9333  323   0.50  -1.80  35.00  -394.0 -2885.0
 60.1432 15.9333  324   0.50  -1.80  35.00  -392.0 -2889.0
 60.1432 15.9333  325   0.50  -1.80  35.00  -394.0 -2885.0
 60.1431 15.9333  326   0.50  -1.80  35.00  -393.0 -2885.0
 60.1431 15.9333  327   0.50  -1.80  35.00  -393.0 -2899.0
 60.1431 15.9333  328   0.50  -1.80  35.00  -395.0 -2890.0
 60.1431 15.9333  329   0.50  -1.80  35.00  -409.0 -2892.0
 60.1431 15.9333  330   0.50  -1.80  35.00  -393.0 -2891.0
 60.1431 15.9333  331   0.50  -1.80  35.00  -398.0 -2895.0
 60.1432 15.9333  332   0.50  -1.80  35.00  -394.0 -2890.0
 60.1431 15.9333  333   0.50  -1.80  35.00  -391.0 -2897.0
 60.1431 15.9333  334   0.50  -1.80  35.00  -396.0 -2337.0
 60.1431 15.9333  335   0.50  -1.80  35.00  -396.0 -2339.0
 60.1431 15.9333  336   0.50  -1.80  35.00  -389.0 -2349.0
 60.1431 15.9333  337   0.50  -1.80  35.00  -396.0 -2346.0
 60.1431 15.9333  338   0.50  -1.80  35.00  -399.0 -2343.0
 60.1431 15.9333  339   0.50  -1.80  35.00  -394.0 -2353.0
 60.1432 15.9333  340   0.50  -1.80  35.00  -396.0 -2343.0
 60.1432 15.9333  341   0.50  -1.80  35.00  -397.0 -2341.0
 60.1431 15.9333  342   0.50  -1.80  35.00  -401.0 -2345.0
 60.1431 15.9333  343   0.50  -1.80  35.00  -403.0 -2335.0
 60.1432 15.9333  344   0.50  -1.80  35.00  -396.0 -2346.0
 60.1432 15.9333  345   0.50  -1.80  35.00  -397.0 -2345.0
 60.1432 15.9333  346   0.50  -1.80  35.00  -391.0 -2336.0
 60.1431 15.9333  347   0.50  -1.80  35.00  -397.0 -2347.0
 60.1431 15.9333  348   0.50  -1.80  35.00  -393.0 -2343.0
 60.1431 15.9333  349   0.50  -1.80  35.00  -397.0 -2345.0
 60.1431 15.9333  350   0.50  -1.80  35.00  -398.0 -2345.0
 60.1432 15.9333  351   0.50  -1.80  35.00  -395.0 -2350.0
 60.1431 15.9333  352   0.50  -1.80  35.00  -392.0 -2346.0
 60.1431 15.9333  353   0.50  -1.80  35.00  -395.0 -2343.0
 60.1431 15.9333  354   0.50  -1.80  35.00  -401.0 -2341.0
 60.1432 15.9333  355   0.50  -1.80  35.00  -395.0 -2351.0
 60.1432 15.9333  356   0.50  -1.80  35.00  -392.0 -2349.0
 60.1431 15.9333  357   0.50  -1.80  35.00  -390.0 -2343.0
 60.1431 15.9333  358   0.50  -1.80  35.00  -395.0 -2349.0
 60.1431 15.9333  359   0.50  -1.80  35.00  -393.0 -2346.0
 60.1431 15.9333  360   0.50  -1.80  35.00  -397.0 -2351.0
 60.1431 15.9333  361   0.50  -1.80  35.00  -392.0 -2340.0
 60.1431 15.9333  362   0.50  -1.80  35.00  -391.0 -2349.0
 60.1431 15.9333  363   0.50  -1.80  35.00  -393.0 -2345.0
 60.1432 15.9333  364   0.50  -1.80  35.00  -394.0 -2343.0
 60.1432 15.9333  365   0.50  -1.80  35.00  -391.0 -2341.0
