 53.1890 17.1823  179   1.20   0.74  29.22   0.00  5557.0  4157.0
 53.1890 17.1822  180   1.20   0.74  29.22   0.00  5593.0  3441.0
 53.1890 17.1822  181   1.20   0.74  29.22   0.00  5583.0  2671.0
 53.1890 17.1823  182   1.20   0.74  29.76  -0.21  5557.0  1949.0
 53.1890 17.1823  183   1.20   0.74  29.76  -0.21  5604.0  1225.0
 53.1890 17.1822  184   1.20   0.74  29.76  -0.21  5581.0   751.0
 53.1890 17.1822  185   1.20   0.74  29.76  -0.21  5601.0   263.0
 53.1890 17.1822  186   1.20   0.74  29.76  -0.21  5573.0    21.0
 53.1890 17.1822  187   1.20   0.74  29.76  -0.21  5585.0  -327.0
 53.1890 17.1822  188   1.20   0.74  29.76  -0.21  5582.0  -556.0
 53.1890 17.1823  189   1.20   0.74  29.76  -0.21  5620.0  -835.0
 53.1890 17.1823  190   1.20   0.74  29.76  -0.21  5589.0  -995.0
 53.1890 17.1822  191   1.20   0.74  29.76  -0.21  5600.0 -1192.0
 53.1890 17.1823  192   1.20   0.74  29.76  -0.21  5597.0 -1347.0
 53.1890 17.1822  193   1.20   0.74  29.97   0.00  5553.0 -1507.0
 53.1890 17.1823  194   1.20   0.74  29.97   0.00  5605.0 -1557.0
 53.1890 17.1822  195   1.20   0.74  29.97   0.00  5573.0 -1559.0
 53.1890 17.1822  196   1.20   0.74  29.97   0.00  5587.0 -1654.0
 53.1890 17.1822  197   1.20   0.74  29.97   0.00  5601.0 -1731.0
 53.1890 17.1822  198   1.20   0.74  29.97   0.00  5593.0 -1783.0
 53.1890 17.1822  199   1.20   0.74  29.97   0.00  5599.0 -1751.0
 53.1890 17.1823  200   1.20   0.74  30.00   0.00  5593.0 -1771.0
 53.1890 17.1822  201   1.20   0.74  30.00   0.00  5609.0 -1785.0
 53.1890 17.1822  202   1.20   0.74  30.00   0.00  5609.0 -1771.0
 53.1890 17.1823  203   1.20   0.74  30.00   0.00  5581.0 -1791.0
 53.1890 17.1822  204   1.20   0.74  30.00   0.00  5588.0 -1784.0
 53.1890 17.1823  205   1.20   0.74  30.00   0.00  5613.0 -1797.0
 53.1890 17.1823  206   1.20   0.74  30.00   0.00  5600.0 -1787.0
 53.1890 17.1822  207   1.20   0.74  30.00   0.00  5589.0 -1811.0
 53.1890 17.1822  208   1.20   0.74  30.00   0.00  5625.0 -1831.0
 53.1890 17.1822  209   1.20   0.74  30.00   0.00  5609.0 -1831.0
 53.1890 17.1823  210   1.20   0.74  30.00   0.00  5617.0 -1824.0
 53.1890 17.1822  211   1.20   0.74  30.00   0.00  5569.0 -1815.0
 53.1890 17.1822  212   1.20   0.74  30.00   0.00  5589.0 -1795.0
 53.1890 17.1823  213   1.20   0.74  30.00   0.00  5589.0 -1833.0
 53.1890 17.1822  214   1.20   0.74  30.00   0.00  5609.0 -1843.0
 53.1890 17.1822  215   1.20   0.74  30.00   0.00  5588.0 -1787.0
 53.1890 17.1823  216   1.20   0.74  30.00   0.00  5601.0 -1818.0
 53.1890 17.1823  217   1.20   0.74  30.00   0.00  5605.0 -1843.0
 53.1890 17.1823  218   1.20   0.74  30.00   0.00  5613.0 -1823.0
 53.1890 17.1823  219   1.20   0.74  30.00   0.00  5597.0 -1795.0
 53.1890 17.1822  220   1.20   0.74  30.00   0.00  5608.0 -1835.0
 53.1890 17.1823  221   1.20   0.74  30.01   0.00  5625.0 -1873.0
 53.1890 17.1823  222   1.20   0.74  30.01   0.00  5594.0 -1827.0
 53.1890 17.1823  223   1.20   0.74  30.01   0.00  5604.0 -1829.0
 53.1890 17.1823  224   1.20   0.74  30.01   0.00  5613.0 -1879.0
 53.1890 17.1822  225   1.20   0.74  30.01   0.00  5580.0 -1857.0
 53.1890 17.1823  226   1.20   0.74  30.01   0.00  5604.0 -1827.0
 53.1890 17.1823  227   1.20   0.74  30.01   0.00  5591.0 -1859.0
 53.1890 17.1823  228   1.20   0.74  30.01   0.00  5605.0 -1870.0
 53.1890 17.1823  229   1.20   0.74  30.01  -0.21  5591.0 -1831.0
 53.1890 17.1822  230   1.20   0.74  30.01  -0.21  5604.0 -1851.0
 53.1890 17.1823  231   1.20   0.74  30.01  -0.21  5601.0 -1843.0
 53.1890 17.1823  232   1.20   0.74  30.01  -0.21  5613.0 -1903.0
 53.1890 17.1822  233   1.20   0.74  30.01  -0.21  5609.0 -1817.0
 53.1890 17.1822  234   1.20   0.74  30.01  -0.21  5549.0 -1848.0
 53.1890 17.1822  235   1.20   0.74  30.01  -0.21  5581.0 -1855.0
 53.1890 17.1823  236   1.20   0.74  30.01  -0.21  5571.0 -1874.0
 53.1890 17.1823  237   1.20   0.74  30.01  -0.21  5593.0 -1891.0
 53.1890 17.1822  238   1.20   0.74  30.01  -0.21  5604.0 -1869.0
 53.1890 17.1822  239   1.20   0.74  30.01  -0.21  5583.0 -1848.0
 53.1890 17.1823  240   1.20   0.74  30.01   0.08  5553.0 -1855.0
 53.1890 17.1823  241   1.20   0.74  30.01   0.08  5604.0 -1855.0
 53.1890 17.1822  242   1.20   0.74  30.01   0.08  5607.0 -1865.0
 53.1890 17.1822  243   1.20   0.74  30.01   0.08  5621.0 -1875.0
 53.1890 17.1823  244   1.20   0.74  30.01   0.08  5572.0 -1836.0
 53.1890 17.1823  245   1.20   0.74  30.01   0.08  5599.0 -1871.0
